2019.10.08,14:00,106.945,106.946,106.802,106.862,3204
2019.10.08,15:00,106.861,106.964,106.820,106.951,2866
2019.10.08,16:00,106.950,106.972,106.859,106.920,3341
2019.10.08,17:00,106.924,107.152,106.879,107.097,3537
2019.10.08,18:00,107.098,107.146,107.024,107.052,3111
2019.10.08,19:00,107.051,107.206,107.043,107.143,2126
2019.10.08,20:00,107.142,107.259,107.133,107.202,2003
2019.10.08,21:00,107.203,107.291,106.939,107.117,4082
2019.10.08,22:00,107.124,107.189,107.067,107.080,4101
2019.10.08,23:00,107.082,107.110,107.034,107.064,816
2019.10.09,00:00,107.056,107.083,107.039,107.062,1029
2019.10.09,01:00,107.061,107.064,107.000,107.014,900
2019.10.09,02:00,107.013,107.018,106.927,106.937,1681
2019.10.09,03:00,106.939,107.087,106.938,107.068,1816
2019.10.09,04:00,107.067,107.145,107.048,107.135,1477
2019.10.09,05:00,107.133,107.199,107.124,107.171,1107
2019.10.09,06:00,107.170,107.171,107.136,107.163,557
2019.10.09,07:00,107.162,107.166,107.107,107.146,812
2019.10.09,08:00,107.145,107.180,107.137,107.177,942
2019.10.09,09:00,107.178,107.208,107.132,107.156,1281
2019.10.09,10:00,107.155,107.287,107.112,107.205,2706
2019.10.09,11:00,107.206,107.296,107.197,107.264,1967
2019.10.09,12:00,107.263,107.402,107.242,107.336,3504
2019.10.09,13:00,107.335,107.394,107.290,107.360,1916
2019.10.09,14:00,107.359,107.433,107.350,107.395,1447
2019.10.09,15:00,107.394,107.399,107.311,107.372,1626
2019.10.09,16:00,107.371,107.407,107.332,107.372,2292
2019.10.09,17:00,107.371,107.407,107.352,107.384,2330
2019.10.09,18:00,107.385,107.450,107.345,107.430,2265
2019.10.09,19:00,107.431,107.578,107.430,107.570,1507
2019.10.09,20:00,107.569,107.621,107.436,107.472,1825
2019.10.09,21:00,107.474,107.560,107.438,107.540,2244
2019.10.09,22:00,107.539,107.564,107.352,107.456,2401
2019.10.09,23:00,107.454,107.515,107.442,107.473,993
2019.10.10,00:00,107.468,107.493,107.396,107.453,1876
2019.10.10,01:00,107.451,107.454,107.031,107.069,3778
2019.10.10,02:00,107.070,107.229,107.033,107.228,2899
2019.10.10,03:00,107.230,107.363,107.163,107.311,5527
2019.10.10,04:00,107.310,107.769,107.302,107.531,5212
2019.10.10,05:00,107.533,107.577,107.467,107.499,2469
2019.10.10,06:00,107.497,107.500,107.429,107.463,1398
2019.10.10,07:00,107.464,107.502,107.436,107.495,963
2019.10.10,08:00,107.497,107.541,107.479,107.507,1374
2019.10.10,09:00,107.506,107.544,107.432,107.469,2195
2019.10.10,10:00,107.468,107.544,107.349,107.402,3170
2019.10.10,11:00,107.403,107.469,107.363,107.403,2312
2019.10.10,12:00,107.402,107.433,107.349,107.384,1903
2019.10.10,13:00,107.385,107.454,107.360,107.412,1826
2019.10.10,14:00,107.414,107.452,107.379,107.447,1851
2019.10.10,15:00,107.446,107.645,107.369,107.618,2980
2019.10.10,16:00,107.616,107.857,107.555,107.848,3813
2019.10.10,17:00,107.849,107.959,107.766,107.957,3794
2019.10.10,18:00,107.958,107.968,107.894,107.912,2719
2019.10.10,19:00,107.910,107.928,107.843,107.896,2047
2019.10.10,20:00,107.894,107.918,107.818,107.902,2232
2019.10.10,21:00,107.901,107.935,107.749,107.907,3484
2019.10.10,22:00,107.908,107.966,107.892,107.921,2169
2019.10.10,23:00,107.922,108.012,107.840,107.953,1375
2019.10.11,00:00,107.905,107.970,107.838,107.861,3120
2019.10.11,01:00,107.860,107.970,107.843,107.934,1575
2019.10.11,02:00,107.932,107.932,107.845,107.864,2266
2019.10.11,03:00,107.866,108.123,107.844,108.051,2662
2019.10.11,04:00,108.052,108.071,107.960,107.964,2182
2019.10.11,05:00,107.965,107.967,107.931,107.952,1205
2019.10.11,06:00,107.948,107.991,107.943,107.972,965
2019.10.11,07:00,107.973,107.987,107.940,107.961,1019
2019.10.11,08:00,107.963,108.008,107.955,108.006,1451
2019.10.11,09:00,108.007,108.022,107.944,108.002,1944
2019.10.11,10:00,108.003,108.010,107.898,107.909,2395
2019.10.11,11:00,107.912,107.997,107.872,107.983,2370
2019.10.11,12:00,107.982,108.158,107.962,108.114,2028
2019.10.11,13:00,108.115,108.283,108.113,108.268,2150
2019.10.11,14:00,108.267,108.481,108.242,108.449,3217
2019.10.11,15:00,108.450,108.464,108.333,108.393,2969
2019.10.11,16:00,108.395,108.492,108.343,108.467,3302
2019.10.11,17:00,108.472,108.612,108.453,108.578,3920
2019.10.11,18:00,108.577,108.620,108.436,108.515,3826
2019.10.11,19:00,108.514,108.571,108.269,108.393,4213
2019.10.11,20:00,108.394,108.590,108.389,108.404,3207
2019.10.11,21:00,108.405,108.506,108.403,108.502,1754
2019.10.11,22:00,108.505,108.570,108.332,108.363,3685
2019.10.11,23:00,108.364,108.441,108.306,108.387,1176
2019.10.14,00:00,108.317,108.388,108.309,108.368,496
2019.10.14,01:00,108.389,108.510,108.366,108.505,1444
2019.10.14,02:00,108.506,108.516,108.446,108.471,1539
2019.10.14,03:00,108.472,108.472,108.233,108.296,2281
2019.10.14,04:00,108.294,108.327,108.192,108.253,2892
2019.10.14,05:00,108.252,108.314,108.226,108.300,1524
2019.10.14,06:00,108.301,108.322,108.290,108.302,826
2019.10.14,07:00,108.303,108.357,108.296,108.304,829
2019.10.14,08:00,108.305,108.332,108.242,108.268,1168
2019.10.14,09:00,108.269,108.297,108.175,108.247,2008
2019.10.14,10:00,108.248,108.261,108.188,108.197,1766
2019.10.14,11:00,108.198,108.285,108.192,108.250,1074
2019.10.14,12:00,108.251,108.270,108.028,108.144,2739
2019.10.14,13:00,108.146,108.193,108.112,108.186,1577
2019.10.14,14:00,108.187,108.233,108.167,108.229,1299
2019.10.14,15:00,108.230,108.286,108.209,108.267,1448
2019.10.14,16:00,108.269,108.354,108.261,108.338,2414
2019.10.14,17:00,108.337,108.422,108.320,108.421,2107
2019.10.14,18:00,108.422,108.450,108.396,108.397,1388
2019.10.14,19:00,108.396,108.439,108.362,108.366,1388
2019.10.14,20:00,108.365,108.396,108.359,108.391,911
2019.10.14,21:00,108.393,108.397,108.333,108.339,816
2019.10.14,22:00,108.338,108.398,108.332,108.396,793
2019.10.14,23:00,108.399,108.401,108.378,108.391,350
2019.10.15,00:00,108.356,108.406,108.323,108.355,454
2019.10.15,01:00,108.351,108.390,108.338,108.365,490
2019.10.15,02:00,108.366,108.442,108.364,108.395,1373
2019.10.15,03:00,108.394,108.403,108.296,108.370,2277
2019.10.15,04:00,108.371,108.446,108.334,108.361,2466
2019.10.15,05:00,108.362,108.362,108.307,108.334,1365
2019.10.15,06:00,108.333,108.337,108.275,108.311,1170
2019.10.15,07:00,108.309,108.357,108.306,108.336,1201
2019.10.15,08:00,108.334,108.334,108.298,108.315,1230
2019.10.15,09:00,108.316,108.374,108.277,108.362,2539
2019.10.15,10:00,108.364,108.403,108.337,108.348,2326
2019.10.15,11:00,108.347,108.402,108.305,108.332,1928
2019.10.15,12:00,108.333,108.345,108.210,108.287,2360
2019.10.15,13:00,108.286,108.286,108.150,108.209,1895
2019.10.15,14:00,108.210,108.366,108.204,108.323,1958
2019.10.15,15:00,108.322,108.359,108.295,108.340,1918
2019.10.15,16:00,108.341,108.463,108.311,108.458,2618
2019.10.15,17:00,108.457,108.811,108.434,108.790,4043
2019.10.15,18:00,108.798,108.882,108.766,108.831,3561
2019.10.15,19:00,108.830,108.878,108.788,108.853,1923
2019.10.15,20:00,108.854,108.893,108.829,108.849,1342
2019.10.15,21:00,108.848,108.881,108.827,108.836,1144
2019.10.15,22:00,108.834,108.882,108.821,108.869,1426
2019.10.15,23:00,108.867,108.876,108.831,108.851,701
2019.10.16,00:00,108.850,108.853,108.811,108.823,1253
2019.10.16,01:00,108.828,108.857,108.821,108.840,822
2019.10.16,02:00,108.839,108.849,108.794,108.794,1496
2019.10.16,03:00,108.795,108.846,108.600,108.720,3223
2019.10.16,04:00,108.721,108.735,108.595,108.701,3096
2019.10.16,05:00,108.700,108.704,108.653,108.679,1392
2019.10.16,06:00,108.678,108.694,108.626,108.676,1543
2019.10.16,07:00,108.678,108.681,108.620,108.646,1170
2019.10.16,08:00,108.647,108.692,108.625,108.655,1374
2019.10.16,09:00,108.657,108.765,108.657,108.724,2804
2019.10.16,10:00,108.723,108.751,108.589,108.642,3346
2019.10.16,11:00,108.643,108.711,108.606,108.703,2014
2019.10.16,12:00,108.701,108.714,108.619,108.689,2514
2019.10.16,13:00,108.686,108.731,108.621,108.727,2091
2019.10.16,14:00,108.726,108.793,108.708,108.739,1746
2019.10.16,15:00,108.740,108.806,108.557,108.654,3811
2019.10.16,16:00,108.656,108.763,108.614,108.668,3034
2019.10.16,17:00,108.669,108.839,108.648,108.812,3259
2019.10.16,18:00,108.814,108.831,108.697,108.705,2463
2019.10.16,19:00,108.704,108.719,108.657,108.662,1994
2019.10.16,20:00,108.663,108.738,108.662,108.674,1692
2019.10.16,21:00,108.675,108.776,108.674,108.756,1251
2019.10.16,22:00,108.757,108.764,108.712,108.762,1231
2019.10.16,23:00,108.761,108.776,108.732,108.732,629
2019.10.17,00:00,108.732,108.760,108.700,108.716,937
2019.10.17,01:00,108.717,108.734,108.680,108.698,1434
2019.10.17,02:00,108.697,108.728,108.666,108.677,1081
2019.10.17,03:00,108.676,108.742,108.639,108.690,2397
2019.10.17,04:00,108.691,108.823,108.666,108.800,2633
2019.10.17,05:00,108.799,108.816,108.761,108.775,1120
2019.10.17,06:00,108.773,108.779,108.750,108.771,868
2019.10.17,07:00,108.772,108.777,108.718,108.731,932
2019.10.17,08:00,108.732,108.762,108.694,108.750,1411
2019.10.17,09:00,108.751,108.771,108.716,108.763,1710
2019.10.17,10:00,108.765,108.845,108.758,108.833,2313
2019.10.17,11:00,108.834,108.864,108.765,108.813,2265
2019.10.17,12:00,108.815,108.934,108.711,108.748,4372
2019.10.17,13:00,108.752,108.847,108.751,108.793,2828
2019.10.17,14:00,108.792,108.797,108.673,108.748,2603
2019.10.17,15:00,108.747,108.769,108.624,108.711,2962
2019.10.17,16:00,108.712,108.739,108.548,108.578,3486
2019.10.17,17:00,108.580,108.661,108.521,108.641,3195
2019.10.17,18:00,108.640,108.691,108.504,108.508,3161
2019.10.17,19:00,108.510,108.557,108.449,108.512,2072
2019.10.17,20:00,108.513,108.608,108.509,108.595,1420
2019.10.17,21:00,108.596,108.676,108.586,108.671,1586
2019.10.17,22:00,108.676,108.678,108.605,108.627,1271
2019.10.17,23:00,108.629,108.661,108.613,108.627,668
2019.10.18,00:00,108.627,108.651,108.603,108.609,781
2019.10.18,01:00,108.610,108.630,108.587,108.591,882
2019.10.18,02:00,108.589,108.610,108.548,108.585,1155
2019.10.18,03:00,108.587,108.680,108.575,108.663,1998
2019.10.18,04:00,108.662,108.680,108.591,108.592,1886
2019.10.18,05:00,108.602,108.664,108.537,108.561,2055
2019.10.18,06:00,108.559,108.583,108.518,108.557,1399
2019.10.18,07:00,108.559,108.581,108.548,108.572,1045
2019.10.18,08:00,108.573,108.589,108.511,108.531,1295
2019.10.18,09:00,108.532,108.595,108.528,108.577,1702
2019.10.18,10:00,108.576,108.657,108.542,108.639,2198
2019.10.18,11:00,108.638,108.716,108.620,108.685,1809
2019.10.18,12:00,108.686,108.694,108.630,108.632,1341
2019.10.18,13:00,108.631,108.655,108.564,108.654,1307
2019.10.18,14:00,108.653,108.668,108.560,108.578,1847
2019.10.18,15:00,108.577,108.579,108.517,108.548,1754
2019.10.18,16:00,108.546,108.546,108.416,108.491,3041
2019.10.18,17:00,108.490,108.517,108.410,108.516,3101
2019.10.18,18:00,108.515,108.563,108.418,108.443,2347
2019.10.18,19:00,108.444,108.480,108.381,108.416,2489
2019.10.18,20:00,108.415,108.498,108.414,108.493,1779
2019.10.18,21:00,108.492,108.492,108.418,108.443,1437
2019.10.18,22:00,108.459,108.459,108.389,108.401,1518
2019.10.18,23:00,108.404,108.420,108.376,108.376,1106
2019.10.21,00:00,108.392,108.480,108.359,108.422,512
2019.10.21,01:00,108.421,108.424,108.281,108.351,1538
2019.10.21,02:00,108.349,108.415,108.311,108.404,2707
2019.10.21,03:00,108.403,108.497,108.366,108.474,1961
2019.10.21,04:00,108.473,108.487,108.442,108.477,1824
2019.10.21,05:00,108.478,108.511,108.466,108.484,1333
2019.10.21,06:00,108.483,108.496,108.466,108.476,835
2019.10.21,07:00,108.477,108.547,108.477,108.532,982
2019.10.21,08:00,108.531,108.535,108.451,108.496,1045
2019.10.21,09:00,108.495,108.543,108.460,108.485,2038
2019.10.21,10:00,108.486,108.573,108.451,108.556,2659
2019.10.21,11:00,108.557,108.658,108.556,108.604,2157
2019.10.21,12:00,108.603,108.615,108.530,108.565,1634
2019.10.21,13:00,108.566,108.587,108.560,108.576,1317
2019.10.21,14:00,108.575,108.580,108.535,108.550,1400
2019.10.21,15:00,108.551,108.569,108.489,108.519,1766
2019.10.21,16:00,108.518,108.538,108.448,108.492,2546
2019.10.21,17:00,108.491,108.546,108.451,108.542,2660
2019.10.21,18:00,108.543,108.597,108.538,108.567,2138
2019.10.21,19:00,108.568,108.572,108.511,108.570,1433
2019.10.21,20:00,108.569,108.596,108.538,108.550,1143
2019.10.21,21:00,108.551,108.613,108.531,108.586,1036
2019.10.21,22:00,108.585,108.636,108.580,108.616,992
2019.10.21,23:00,108.618,108.626,108.589,108.596,410
2019.10.22,00:00,108.596,108.606,108.495,108.568,864
2019.10.22,01:00,108.567,108.612,108.565,108.597,750
2019.10.22,02:00,108.594,108.625,108.588,108.601,655
2019.10.22,03:00,108.600,108.721,108.582,108.670,1430
2019.10.22,04:00,108.672,108.706,108.637,108.649,1270
2019.10.22,05:00,108.648,108.662,108.603,108.637,1134
2019.10.22,06:00,108.636,108.660,108.635,108.645,628
